climate,date,max_temp,min_temp,site,wind
多云转晴,2013年9月25日,10℃,26℃,济宁,微风
多云,2013年9月26日,12℃,24℃,济宁,南风小于3级
多云,2013年9月27日,15℃,24℃,济宁,南风小于3级
多云转晴,2013年9月28日,14℃,27℃,济宁,微风
晴,2013年9月29日,16℃,28℃,济宁,南风小于3级
多云,2013年9月30日,16℃,27℃,济宁,微风
阴,,28℃,21℃,济宁,东南风 1级
多云转晴,2013年10月1日,14℃,25℃,济宁,北风小于3级转3-4级
晴,2013年10月2日,11℃,24℃,济宁,北风转南风小于3级
晴,2013年10月3日,12℃,26℃,济宁,微风
晴,2013年10月4日,16℃,26℃,济宁,微风
晴转多云,2013年10月5日,15℃,27℃,济宁,东南风转东风小于3级
晴转多云,2013年10月6日,13℃,28℃,济宁,东北风小于3级
晴,2013年10月7日,14℃,26℃,济宁,微风
多云转晴,2013年10月8日,13℃,28℃,济宁,北风转南风小于3级
晴转多云,2013年10月9日,17℃,29℃,济宁,南风转北风小于3级
晴,2013年10月10日,14℃,27℃,济宁,北风小于3级转南风3-4级
晴,2013年10月11日,15℃,29℃,济宁,微风
晴,2013年10月12日,29℃,18℃,济宁,东南风小于3级
晴,2013年10月13日,29℃,18℃,济宁,东南风小于3级
晴,2013年10月14日,29℃,18℃,济宁,东南风小于3级
晴,2013年10月15日,5℃,18℃,济宁,北风转南风小于3级
晴,2013年10月16日,4℃,19℃,济宁,微风
晴,2013年10月17日,9℃,21℃,济宁,南风小于3级
多云,2013年10月18日,9℃,21℃,济宁,微风
晴,2013年10月19日,9℃,21℃,济宁,微风
晴,2013年10月20日,8℃,20℃,济宁,微风
晴,2013年10月21日,8℃,21℃,济宁,微风
晴转多云,2013年10月22日,7℃,20℃,济宁,南风转北风3-4级
多云转晴,2013年10月23日,6℃,18℃,济宁,北风3-4级
晴,2013年10月24日,4℃,18℃,济宁,微风
晴,2013年10月25日,5℃,18℃,济宁,北风转南风小于3级
晴转多云,2013年10月26日,6℃,20℃,济宁,南风小于3级
多云转晴,2013年10月27日,9℃,21℃,济宁,微风
多云,2013年10月28日,12℃,21℃,济宁,微风
多云,2013年10月29日,9℃,17℃,济宁,微风
小雨,2013年10月30日,10℃,13℃,济宁,微风
小雨,2013年10月31日,9℃,16℃,济宁,微风
阴转多云,2013年11月1日,10℃,16℃,济宁,微风
雾转多云,2013年11月2日,10℃,19℃,济宁,北风小于3级
晴,2013年11月3日,6℃,18℃,济宁,北风转南风小于3级
多云,2013年11月4日,7℃,17℃,济宁,微风
多云,2013年11月5日,9℃,20℃,济宁,微风
晴,2013年11月6日,8℃,18℃,济宁,微风
小雨,2013年11月7日,9℃,16℃,济宁,微风
小雨转阴,2013年11月8日,10℃,16℃,济宁,南风转北风3-4级
阴转晴,2013年11月9日,5℃,11℃,济宁,北风3-4级
晴,2013年11月10日,2℃,14℃,济宁,微风
晴,2013年11月11日,13℃,3℃,济宁,北风3-4级
晴转多云,2013年11月12日,3℃,14℃,济宁,微风
多云转晴,2013年11月13日,4℃,16℃,济宁,南风转北风小于3级
晴,2013年11月14日,3℃,16℃,济宁,南风小于3级
晴,2013年11月15日,5℃,14℃,济宁,南风转北风3-4级
晴,2013年11月16日,1℃,13℃,济宁,北风3-4级
晴,2013年11月17日,-1℃,12℃,济宁,西北风小于3级
晴,2013年11月18日,-1℃,12℃,济宁,微风
晴转多云,2013年11月19日,2℃,13℃,济宁,微风
晴,2013年11月20日,1℃,13℃,济宁,东北风转北风小于3级
多云转晴,2013年11月21日,3℃,14℃,济宁,微风
多云转阴,2013年11月22日,5℃,13℃,济宁,微风
小雨转雨夹雪,2013年11月23日,4℃,11℃,济宁,北风3-4级
阴转多云,2013年11月24日,0℃,9℃,济宁,北风3-4级转小于3级
晴,2013年11月25日,0℃,11℃,济宁,南风转北风小于3级
多云转晴,2013年11月26日,-2℃,4℃,济宁,北风3-4级
晴,2013年11月27日,-6℃,5℃,济宁,北风3-4级
晴,2013年11月28日,-4℃,10℃,济宁,北风转南风3-4级
晴,2013年11月29日,-1℃,10℃,济宁,南风转北风小于3级
晴,2013年11月30日,-2℃,11℃,济宁,北风转南风小于3级
阴,,28℃,21℃,济宁,东南风 1级
晴,2013年12月1日,0℃,11℃,济宁,南风小于3级
晴转多云,2013年12月2日,2℃,13℃,济宁,微风
晴,2013年12月3日,0℃,13℃,济宁,微风
晴,2013年12月4日,2℃,11℃,济宁,南风小于3级转北风3-4级
晴,2013年12月5日,1℃,12℃,济宁,北风转南风小于3级
晴,2013年12月6日,0℃,11℃,济宁,南风小于3级
雾转多云,2013年12月7日,3℃,9℃,济宁,南风转北风小于3级
多云转晴,2013年12月8日,1℃,8℃,济宁,南风小于3级转北风3-4级
晴,2013年12月9日,-3℃,9℃,济宁,微风
多云转晴,2013年12月10日,-3℃,8℃,济宁,北风转南风小于3级
晴,2013年12月11日,-2℃,7℃,济宁,微风
晴,2013年12月12日,-3℃,6℃,济宁,北风3-4级转东风小于3级
晴转多云,2013年12月13日,-2℃,8℃,济宁,微风
晴,2013年12月14日,-2℃,9℃,济宁,北风小于3级
晴转多云,2013年12月15日,6℃,-2℃,济宁,微风
多云,2013年12月16日,8℃,-2℃,济宁,北风小于3级
晴转多云,2013年12月17日,-4℃,5℃,济宁,微风
晴,2013年12月18日,-5℃,5℃,济宁,北风3-4级转小于3级
晴,2013年12月19日,-6℃,3℃,济宁,北风小于3级
晴,2013年12月20日,-6℃,5℃,济宁,北风小于3级
晴转多云,2013年12月21日,-6℃,5℃,济宁,微风
晴转多云,2013年12月22日,-5℃,5℃,济宁,微风
晴,2013年12月23日,-5℃,6℃,济宁,微风
多云,2013年12月24日,-3℃,7℃,济宁,南风转北风小于3级
晴,2013年12月25日,-5℃,1℃,济宁,南风转北风3-4级
晴,2013年12月26日,-7℃,2℃,济宁,北风3-4级
晴,2013年12月27日,-7℃,5℃,济宁,微风
晴,2013年12月28日,-7℃,5℃,济宁,西南风小于3级
晴,2013年12月29日,-3℃,9℃,济宁,微风
晴,2013年12月30日,-4℃,11℃,济宁,西南风小于3级
晴,2013年12月31日,0℃,13℃,济宁,微风
晴转多云,2014年1月1日,-1℃,13℃,济宁,南风小于3级
多云,2014年1月2日,-2℃,10℃,济宁,微风
晴,2014年1月3日,-3℃,8℃,济宁,北风转南风小于3级
晴,2014年1月4日,-2℃,9℃,济宁,南风转东北风小于3级
晴转多云,2014年1月5日,-2℃,10℃,济宁,北风转南风小于3级
多云转阴,2014年1月6日,8℃,2℃,济宁,东北风小于3级
多云转晴,2014年1月7日,-4℃,4℃,济宁,北风3-4级
多云转晴,2014年1月8日,-8℃,2℃,济宁,北风转南风小于3级
晴,2014年1月9日,-4℃,6℃,济宁,微风
多云,2014年1月10日,-2℃,6℃,济宁,微风
晴,2014年1月11日,-3℃,5℃,济宁,南风小于3级转北风3-4级
晴,2014年1月12日,5℃,-6℃,济宁,北风3-4级
晴,2014年1月13日,5℃,-6℃,济宁,南风转北风小于3级
晴转多云,2014年1月14日,-2℃,7℃,济宁,南风小于3级
多云,2014年1月15日,-3℃,7℃,济宁,微风
晴,2014年1月16日,-3℃,7℃,济宁,北风小于3级
多云转晴,2014年1月17日,-5℃,5℃,济宁,北风转南风小于3级
晴转多云,2014年1月18日,-2℃,8℃,济宁,南风转北风小于3级
晴转多云,2014年1月19日,7℃,-4℃,济宁,南风小于3级转北风3-4级
晴,2014年1月20日,5℃,-7℃,济宁,北风3-4级转小于3级
晴,2014年1月21日,-4℃,10℃,济宁,南风小于3级
晴,2014年1月22日,0℃,12℃,济宁,南风3-4级
晴转阴,2014年1月23日,2℃,11℃,济宁,南风转北风小于3级
阴转多云,2014年1月24日,-1℃,8℃,济宁,北风3-4级
晴,2014年1月25日,-3℃,9℃,济宁,北风转南风小于3级
晴,2014年1月26日,9℃,-1℃,济宁,微风
晴转多云,2014年1月27日,12℃,1℃,济宁,南风转北风小于3级
晴,2014年1月28日,3℃,13℃,济宁,微风
晴,2014年1月29日,1℃,13℃,济宁,南风转东北风小于3级
多云,2014年1月30日,3℃,14℃,济宁,东风小于3级
小雨转多云,2014年1月31日,5℃,12℃,济宁,微风
雾转多云,2014年2月1日,3℃,9℃,济宁,南风转北风小于3级
雾转多云,2014年2月2日,3℃,9℃,济宁,南风转北风小于3级
晴,2014年2月3日,5℃,-5℃,济宁,东北风3-4级
多云转中雪,2014年2月4日,-2℃,2℃,济宁,东风小于3级
中雪转小雪,2014年2月5日,-3℃,0℃,济宁,东北风小于3级
小雪,2014年2月6日,-3℃,1℃,济宁,东北风小于3级
多云转晴,2014年2月7日,-5℃,1℃,济宁,北风小于3级
晴,2014年2月8日,-7℃,0℃,济宁,微风
晴,2014年2月9日,0℃,-9℃,济宁,东北风小于3级
晴,2014年2月10日,-9℃,0℃,济宁,东北风小于3级
晴,2014年2月11日,0℃,-8℃,济宁,南风转东北风小于3级
多云转阴,2014年2月12日,-5℃,2℃,济宁,东北风小于3级
晴转多云,2014年2月13日,-3℃,6℃,济宁,南风小于3级
晴,2014年2月14日,-1℃,7℃,济宁,微风
多云转阴,2014年2月15日,0℃,6℃,济宁,南风转东北风小于3级
多云转雨夹雪,2014年2月16日,6℃,2℃,济宁,东南风转东风小于3级
雨夹雪,2014年2月17日,3℃,-2℃,济宁,东北风3-4级
多云,2014年2月18日,-4℃,8℃,济宁,北风小于3级
多云转晴,2014年2月19日,-2℃,9℃,济宁,微风
晴,2014年2月20日,-1℃,12℃,济宁,南风小于3级
晴,2014年2月21日,2℃,12℃,济宁,微风
晴转多云,2014年2月22日,2℃,12℃,济宁,南风小于3级
多云,2014年2月23日,4℃,13℃,济宁,东南风小于3级
多云转阴,2014年2月24日,5℃,14℃,济宁,南风小于3级
多云,2014年2月25日,5℃,14℃,济宁,南风小于3级
阴转小雨,2014年2月26日,7℃,10℃,济宁,南风转北风3-4级
阴转阵雨,2014年2月27日,3℃,7℃,济宁,北风小于3级
阴转多云,2014年2月28日,1℃,10℃,济宁,北风小于3级
阴,,28℃,21℃,济宁,东南风 1级
阴,,28℃,21℃,济宁,东南风 1级
阴,,28℃,21℃,济宁,东南风 1级
晴,2014年3月1日,1℃,13℃,济宁,微风
晴转多云,2014年3月2日,13℃,2℃,济宁,南风小于3级
多云,2014年3月3日,5℃,14℃,济宁,南风转北风3-4级
多云,2014年3月4日,1℃,10℃,济宁,北风转南风小于3级
多云,2014年3月5日,1℃,9℃,济宁,微风
晴转多云,2014年3月6日,1℃,11℃,济宁,北风转东南风小于3级
多云转晴,2014年3月7日,3℃,13℃,济宁,南风3-4级
晴,2014年3月8日,2℃,15℃,济宁,南风小于3级
晴,2014年3月9日,3℃,17℃,济宁,微风
晴,2014年3月10日,17℃,4℃,济宁,微风
小雨转多云,2014年3月11日,8℃,13℃,济宁,南风小于3级转北风3-4级
多云转晴,2014年3月12日,0℃,13℃,济宁,北风3-4级
晴,2014年3月13日,3℃,16℃,济宁,南风转北风小于3级
晴,2014年3月14日,6℃,22℃,济宁,南风3-4级
晴,2014年3月15日,11℃,24℃,济宁,南风3-4级
晴,2014年3月16日,11℃,25℃,济宁,南风转北风3-4级
多云转阴,2014年3月17日,9℃,18℃,济宁,北风3-4级
小雨转阵雨,2014年3月18日,7℃,12℃,济宁,北风3-4级
多云转晴,2014年3月19日,3℃,13℃,济宁,北风3-4级
晴,2014年3月20日,3℃,17℃,济宁,北风3-4级转南风小于3级
晴,2014年3月21日,7℃,21℃,济宁,西南风3-4级
晴,2014年3月22日,8℃,22℃,济宁,南风3-4级
晴转多云,2014年3月23日,11℃,22℃,济宁,南风3-4级
多云转晴,2014年3月24日,13℃,23℃,济宁,南风小于3级
多云转晴,2014年3月25日,13℃,25℃,济宁,微风
多云转晴,2014年3月26日,14℃,27℃,济宁,南风3-4级
晴转多云,2014年3月27日,15℃,23℃,济宁,南风3-4级
多云,2014年3月28日,14℃,23℃,济宁,北风3-4级
晴,2014年3月29日,9℃,23℃,济宁,北风转南风小于3级
阴转多云,2014年3月30日,13℃,23℃,济宁,南风小于3级
晴,2014年3月31日,11℃,24℃,济宁,南风小于3级
多云转晴,2014年4月1日,11℃,23℃,济宁,南风小于3级
多云转晴,2014年4月2日,10℃,20℃,济宁,南风转北风3-4级
晴,2014年4月3日,6℃,24℃,济宁,北风小于3级
晴,2014年4月4日,8℃,19℃,济宁,南风转北风3-4级
晴,2014年4月5日,6℃,21℃,济宁,北风转南风小于3级
多云,2014年4月6日,10℃,22℃,济宁,南风3-4级
晴,2014年4月7日,11℃,26℃,济宁,南风3-4级
晴,2014年4月8日,13℃,28℃,济宁,南风3-4级
晴转多云,2014年4月9日,16℃,25℃,济宁,南风小于3级转东北风3-4级
多云转阴,2014年4月10日,13℃,22℃,济宁,东北风小于3级
阵雨转多云,2014年4月11日,13℃,21℃,济宁,东风小于3级
阴转多云,2014年4月12日,10℃,24℃,济宁,微风
多云转晴,2014年4月13日,12℃,25℃,济宁,南风小于3级
晴转多云,2014年4月14日,14℃,23℃,济宁,东南风小于3级
阵雨,2014年4月15日,14℃,22℃,济宁,东南风小于3级
多云,2014年4月16日,13℃,25℃,济宁,微风
多云,2014年4月17日,12℃,23℃,济宁,微风
小雨转阵雨,2014年4月18日,12℃,21℃,济宁,东北风小于3级
阴转多云,2014年4月19日,11℃,22℃,济宁,北风转南风小于3级
阵雨,2014年4月20日,13℃,20℃,济宁,东南风小于3级
阴转多云,2014年4月21日,13℃,23℃,济宁,微风
晴,2014年4月22日,15℃,25℃,济宁,东南风3-4级
多云转晴,2014年4月23日,15℃,24℃,济宁,东南风3-4级
多云转小到中雨,2014年4月24日,14℃,24℃,济宁,南风小于3级
中到大雨转小雨,2014年4月25日,15℃,19℃,济宁,南风转北风小于3级
阴转多云,2014年4月26日,13℃,22℃,济宁,北风3-4级
多云转晴,2014年4月27日,13℃,23℃,济宁,北风3-4级
晴转多云,2014年4月28日,12℃,24℃,济宁,北风转南风3-4级
晴,2014年4月29日,12℃,26℃,济宁,南风小于3级
晴,2014年4月30日,15℃,29℃,济宁,南风3-4级
阴,,28℃,21℃,济宁,东南风 1级
多云,2014年5月1日,16℃,24℃,济宁,南风小于3级转北风3-4级
晴转多云,2014年5月2日,12℃,26℃,济宁,南风3-4级
晴,2014年5月3日,12℃,22℃,济宁,南风转北风3-4级
晴,2014年5月4日,8℃,24℃,济宁,北风3-4级转西风小于3级
晴,2014年5月5日,12℃,26℃,济宁,南风3-4级转4-5级
多云转晴,2014年5月6日,17℃,27℃,济宁,南风转北风3-4级
晴,2014年5月7日,17℃,28℃,济宁,南风3-4级
晴,2014年5月8日,16℃,28℃,济宁,东南风3-4级
多云转小雨,2014年5月9日,15℃,23℃,济宁,东南风3-4级
中雨转多云,2014年5月10日,15℃,21℃,济宁,东北风转南风3-4级
晴,2014年5月11日,13℃,29℃,济宁,西南风3-4级
晴转多云,2014年5月12日,16℃,28℃,济宁,西南风3-4级
多云,2014年5月13日,17℃,26℃,济宁,南风转北风小于3级
多云转晴,2014年5月14日,12℃,27℃,济宁,北风转南风3-4级
晴转多云,2014年5月15日,16℃,28℃,济宁,西南风3-4级
多云,2014年5月16日,17℃,28℃,济宁,南风小于3级
晴,2014年5月17日,17℃,29℃,济宁,南风3-4级
多云,2014年5月18日,19℃,28℃,济宁,南风3-4级
晴,2014年5月19日,18℃,33℃,济宁,南风3-4级
晴,2014年5月20日,19℃,33℃,济宁,南风3-4级
晴,2014年5月21日,20℃,34℃,济宁,南风3-4级
晴转多云,2014年5月22日,20℃,31℃,济宁,南风3-4级
雷阵雨转小到中雨,2014年5月23日,22℃,28℃,济宁,东南风3-4级
阴转多云,2014年5月24日,18℃,31℃,济宁,南风转北风小于3级
多云转晴,2014年5月25日,17℃,32℃,济宁,北风小于3级转西南风3-4级
晴,2014年5月26日,20℃,36℃,济宁,南风3-4级
晴,2014年5月27日,19℃,35℃,济宁,西北风3-4级
晴,2014年5月28日,22℃,37℃,济宁,南风小于3级
晴,2014年5月29日,24℃,37℃,济宁,南风小于3级
晴转多云,2014年5月30日,23℃,34℃,济宁,南风3-4级
中雨转小雨,2014年5月31日,21℃,28℃,济宁,南风转北风3-4级
阴转多云,2014年6月1日,17℃,25℃,济宁,北风3-4级
多云,2014年6月2日,17℃,28℃,济宁,东北风3-4级
晴,2014年6月3日,17℃,29℃,济宁,微风
多云转晴,2014年6月4日,20℃,33℃,济宁,南风小于3级
晴转多云,2014年6月5日,20℃,34℃,济宁,北风转南风小于3级
雷阵雨转多云,2014年6月6日,20℃,32℃,济宁,南风转北风小于3级
晴,2014年6月7日,21℃,35℃,济宁,南风3-4级
晴,2014年6月8日,21℃,35℃,济宁,南风3-4级
多云,2014年6月9日,22℃,32℃,济宁,东南风转东北风小于3级
多云,2014年6月10日,20℃,31℃,济宁,南风小于3级转北风3-4级
多云转晴,2014年6月11日,17℃,33℃,济宁,北风小于3级
晴转多云,2014年6月12日,20℃,34℃,济宁,北风转南风小于3级
多云,2014年6月13日,23℃,34℃,济宁,南风小于3级
雷阵雨,2014年6月14日,23℃,30℃,济宁,微风
小雨转阵雨,2014年6月15日,21℃,27℃,济宁,东南风小于3级
阴转多云,2014年6月16日,20℃,30℃,济宁,南风小于3级
多云,2014年6月17日,20℃,33℃,济宁,南风3-4级
多云转雷阵雨,2014年6月18日,21℃,30℃,济宁,微风
中到大雨转中雨,2014年6月19日,22℃,26℃,济宁,东风小于3级
阴转多云,2014年6月20日,20℃,27℃,济宁,东北风小于3级
阴转多云,2014年6月21日,20℃,29℃,济宁,北风小于3级
雷阵雨转多云,2014年6月22日,20℃,31℃,济宁,东南风小于3级
晴,2014年6月23日,21℃,33℃,济宁,微风
多云转雷阵雨,2014年6月24日,23℃,28℃,济宁,南风3-4级
多云,2014年6月25日,22℃,32℃,济宁,南风小于3级
多云,2014年6月26日,22℃,32℃,济宁,南风转北风小于3级
晴转多云,2014年6月27日,23℃,33℃,济宁,微风
多云转雷阵雨,2014年6月28日,23℃,31℃,济宁,微风
阵雨转多云,2014年6月29日,24℃,31℃,济宁,北风转南风小于3级
多云,2014年6月30日,24℃,33℃,济宁,南风小于3级
阴,,28℃,21℃,济宁,东南风 1级
阵雨转多云,2014年7月1日,23℃,32℃,济宁,南风3-4级转小于3级
多云转晴,2014年7月2日,21℃,33℃,济宁,南风小于3级
雷阵雨转阵雨,2014年7月3日,23℃,30℃,济宁,东南风小于3级
阴转多云,2014年7月4日,22℃,33℃,济宁,微风
多云转晴,2014年7月5日,21℃,32℃,济宁,东北风转东风小于3级
多云转晴,2014年7月6日,22℃,34℃,济宁,微风
晴,2014年7月7日,25℃,34℃,济宁,南风小于3级
多云,2014年7月8日,25℃,33℃,济宁,南风转北风小于3级
多云转阵雨,2014年7月9日,24℃,30℃,济宁,北风3-4级转小于3级
阴转多云,2014年7月10日,22℃,34℃,济宁,北风转南风小于3级
多云转雷阵雨,2014年7月11日,23℃,32℃,济宁,微风
多云,2014年7月12日,24℃,32℃,济宁,西南风小于3级
晴转雷阵雨,2014年7月13日,23℃,33℃,济宁,南风小于3级
