date,climate,max_temp,min_temp,site,wind,week
2019-09-28,晴,29℃,19℃,济宁,东南风 1级,星期六
2019-09-28,晴,28℃,18℃,威海,西北风 2级,星期六
2019-09-28,晴,28℃,17℃,北京,东南风 1级,星期六
2019-09-28,晴,27℃,17℃,烟台,西南风 1级,星期六
2019-09-28,晴,30℃,19℃,菏泽,东南风 2级,星期六
2019-09-29,晴,30℃,21℃,济南,东南风 2级,星期日
2019-09-29,晴,29℃,19℃,烟台,西北风 1级,星期日
2019-09-29,晴,31℃,21℃,德州,东南风 2级,星期日
2019-09-29,晴,30℃,18℃,东营,东南风 2级,星期日
2019-09-29,多云,29℃,19℃,威海,南风 微风,星期日
2019-09-29,晴,27℃,18℃,日照,东南风 2级,星期日
2019-09-29,晴,31℃,19℃,淄博,西北风 1级,星期日
2019-09-29,晴,29℃,18℃,北京,北风 微风,星期日
2019-09-29,晴,30℃,18℃,聊城,东南风 1级,星期日
2019-09-29,晴,30℃,19℃,济宁,东南风 1级,星期日
2019-09-29,晴,31℃,20℃,菏泽,东南风 2级,星期日
2019-09-29,多云,30℃,15℃,泰安,东南风 1级,星期日
2019-09-29,晴,31℃,18℃,滨州,东南风 2级,星期日
2019-09-29,晴,26℃,21℃,青岛,东南风 3级,星期日
2019-09-29,晴,30℃,17℃,枣庄,东南风 2级,星期日
2019-09-29,晴,31℃,19℃,潍坊,东南风 1级,星期日
2019-09-29,晴,30℃,17℃,临沂,东南风 1级,星期日
2019-09-30,晴,31℃,16℃,滨州,东南风 2级,星期一
2019-09-30,晴,28℃,19℃,烟台,东南风 2级,星期一
2019-09-30,晴,25℃,20℃,青岛,东南风 2级,星期一
2019-09-30,多云,27℃,18℃,日照,东南风 2级,星期一
2019-09-30,多云,31℃,18℃,菏泽,东南风 3级,星期一
2019-09-30,晴,30℃,20℃,济南,东南风 3级,星期一
2019-09-30,晴,29℃,16℃,枣庄,东南风 2级,星期一
2019-09-30,晴,29℃,19℃,北京,西南风 2级,星期一
2019-09-30,晴,30℃,20℃,德州,东南风 1级,星期一
2019-09-30,多云,28℃,16℃,临沂,东北风 3级,星期一
2019-09-30,多云,30℃,17℃,潍坊,东南风 2级,星期一
2019-09-30,晴,31℃,17℃,淄博,东南风 2级,星期一
2019-09-30,晴,30℃,17℃,东营,东南风 2级,星期一
2019-09-30,晴,30℃,18℃,聊城,东北风 1级,星期一
2019-09-30,晴,30℃,18℃,济宁,西南风 2级,星期一
2019-09-30,晴,30℃,15℃,泰安,东北风 1级,星期一
2019-09-30,晴,30℃,18℃,威海,西南风 3级,星期一
2019-10-01,晴,28℃,18℃,北京,西南风 1级,星期二
2019-10-01,晴,30℃,17℃,聊城,南风 微风,星期二
2019-10-01,晴,30℃,19℃,济南,东南风 2级,星期二
2019-10-01,晴,30℃,15℃,淄博,东北风 1级,星期二
2019-10-01,晴,30℃,17℃,滨州,东南风 3级,星期二
2019-10-01,晴,29℃,18℃,威海,西南风 1级,星期二
2019-10-01,晴,27℃,18℃,烟台,东南风 2级,星期二
2019-10-01,晴,30℃,16℃,德州,东北风 2级,星期二
2019-10-01,多云,30℃,18℃,菏泽,东南风 1级,星期二
2019-10-01,晴,26℃,21℃,青岛,东南风 2级,星期二
2019-10-01,晴,30℃,18℃,济宁,东北风 1级,星期二
2019-10-01,阴,28℃,19℃,临沂,东北风 2级,星期二
2019-10-01,晴,28℃,17℃,潍坊,东南风 1级,星期二
2019-10-01,多云,29℃,19℃,枣庄,东北风 2级,星期二
2019-10-01,晴,28℃,17℃,东营,东北风 2级,星期二
2019-10-01,晴,29℃,16℃,泰安,西北风 1级,星期二
2019-10-01,多云,25℃,20℃,日照,东北风 2级,星期二
2019-10-02,多云,31℃,17℃,菏泽,西北风 1级,星期三
2019-10-02,晴,28℃,17℃,北京,西南风 1级,星期三
2019-10-02,阴,30℃,16℃,济宁,北风 微风,星期三
2019-10-02,阴,25℃,20℃,威海,西北风 3级,星期三
2019-10-02,晴,30℃,16℃,聊城,北风 微风,星期三
2019-10-02,多云,27℃,17℃,东营,西南风 1级,星期三
2019-10-02,阴,27℃,19℃,青岛,西北风 3级,星期三
2019-10-02,晴,31℃,17℃,德州,东南风 1级,星期三
2019-10-02,阴,23℃,20℃,烟台,东北风 3级,星期三
2019-10-02,多云,30℃,15℃,泰安,东北风 2级,星期三
2019-10-02,阴,27℃,15℃,潍坊,西北风 2级,星期三
2019-10-02,多云,27℃,17℃,日照,东北风 2级,星期三
2019-10-02,多云,28℃,18℃,济南,东南风 2级,星期三
2019-10-02,阴,28℃,16℃,临沂,西北风 2级,星期三
2019-10-02,多云,27℃,14℃,淄博,西南风 1级,星期三
2019-10-02,多云,30℃,16℃,枣庄,西北风 1级,星期三
2019-10-02,多云,29℃,16℃,滨州,东南风 1级,星期三
2019-10-03,晴,32℃,17℃,德州,东北风 1级,星期四
2019-10-03,晴,26℃,17℃,威海,西北风 4级,星期四
2019-10-03,晴,30℃,18℃,青岛,西北风 3级,星期四
2019-10-03,晴,30℃,16℃,潍坊,东北风 1级,星期四
2019-10-03,晴,30℃,17℃,东营,东北风 2级,星期四
2019-10-03,晴,29℃,13℃,北京,东南风 4级,星期四
2019-10-03,晴,30℃,17℃,临沂,东南风 1级,星期四
2019-10-03,多云,31℃,21℃,聊城,南风 微风,星期四
2019-10-03,晴,30℃,17℃,滨州,东北风 2级,星期四
2019-10-03,晴,31℃,20℃,泰安,东南风 1级,星期四
2019-10-03,晴,32℃,19℃,枣庄,东北风 1级,星期四
2019-10-03,晴,32℃,23℃,菏泽,东南风 2级,星期四
2019-10-03,晴,32℃,21℃,济宁,东南风 1级,星期四
2019-10-03,晴,31℃,17℃,济南,东南风 2级,星期四
2019-10-03,晴,27℃,16℃,烟台,西北风 1级,星期四
2019-10-03,晴,28℃,18℃,日照,西北风 1级,星期四
2019-10-03,晴,31℃,18℃,淄博,东北风 2级,星期四
2019-10-04,阴,19℃,11℃,德州,西南风 2级,星期五
2019-10-04,阴,15℃,8℃,北京,东北风 1级,星期五
2019-10-04,阴,19℃,13℃,潍坊,西北风 4级,星期五
2019-10-04,阴,21℃,11℃,聊城,东北风 4级,星期五
2019-10-04,阴,26℃,14℃,枣庄,东南风 3级,星期五
2019-10-04,阴,22℃,13℃,菏泽,东北风 5级,星期五
2019-10-04,多云,18℃,13℃,烟台,东北风 5级,星期五
2019-10-04,阴,23℃,12℃,济南,东北风 4级,星期五
2019-10-04,阴,19℃,12℃,滨州,东北风 3级,星期五
2019-10-04,阴,19℃,13℃,威海,西北风 4级,星期五
2019-10-04,阴,24℃,15℃,日照,东北风 6级,星期五
2019-10-04,阴,18℃,13℃,东营,东北风 3级,星期五
2019-10-04,阴,23℃,15℃,青岛,西北风 5级,星期五
2019-10-04,阴,23℃,14℃,临沂,东北风 5级,星期五
2019-10-04,阴,24℃,14℃,济宁,东北风 2级,星期五
2019-10-04,阴,20℃,13℃,淄博,东北风 2级,星期五
2019-10-04,阴,23℃,13℃,泰安,东北风 3级,星期五
2019-10-05,阴,21℃,12℃,枣庄,东北风 2级,星期六
2019-10-05,阴,20℃,11℃,日照,东北风 4级,星期六
2019-10-05,晴,19℃,10℃,聊城,东北风 2级,星期六
2019-10-05,阴,19℃,12℃,菏泽,东北风 2级,星期六
2019-10-05,多云,18℃,9℃,济南,东北风 2级,星期六
2019-10-05,晴,18℃,9℃,滨州,东北风 2级,星期六
2019-10-05,阴,19℃,12℃,青岛,东北风 4级,星期六
2019-10-05,阴,19℃,10℃,临沂,东北风 3级,星期六
2019-10-05,晴,19℃,8℃,北京,东南风 2级,星期六
2019-10-05,阴,17℃,14℃,威海,东北风 5级,星期六
2019-10-05,多云,16℃,14℃,烟台,东北风 4级,星期六
2019-10-05,阴,18℃,9℃,潍坊,东北风 2级,星期六
2019-10-05,多云,19℃,9℃,泰安,东北风 2级,星期六
2019-10-05,晴,18℃,10℃,东营,东北风 2级,星期六
2019-10-05,多云,19℃,9℃,德州,东南风 2级,星期六
2019-10-05,阴,18℃,8℃,淄博,东北风 2级,星期六
2019-10-05,阴,20℃,13℃,济宁,东北风 2级,星期六
2019-10-06,阴,18℃,10℃,东营,西南风 1级,星期日
2019-10-06,阴,17℃,9℃,滨州,西南风 2级,星期日
2019-10-06,多云,18℃,12℃,日照,东北风 4级,星期日
2019-10-06,阴,15℃,8℃,德州,西南风 1级,星期日
2019-10-06,阴,15℃,9℃,济南,东南风 1级,星期日
2019-10-06,阴,15℃,11℃,枣庄,东北风 2级,星期日
2019-10-06,阴,18℃,14℃,威海,西北风 2级,星期日
2019-10-06,阴,14℃,8℃,泰安,东南风 1级,星期日
2019-10-06,阴,16℃,8℃,淄博,东南风 1级,星期日
2019-10-06,阴,13℃,7℃,聊城,东南风 1级,星期日
2019-10-06,阴,16℃,11℃,临沂,西北风 微风,星期日
2019-10-06,阴,17℃,10℃,潍坊,西北风 1级,星期日
2019-10-06,阴,17℃,13℃,青岛,西北风 4级,星期日
2019-10-06,阴,16℃,9℃,北京,西南风 3级,星期日
2019-10-06,阴,12℃,9℃,菏泽,东北风 2级,星期日
2019-10-06,阴,18℃,14℃,烟台,西南风 2级,星期日
2019-10-06,阴,13℃,10℃,济宁,东南风 1级,星期日
2019-10-07,阴,20℃,14℃,威海,西南风 3级,星期一
2019-10-07,晴,19℃,12℃,德州,西南风 3级,星期一
2019-10-07,晴,20℃,9℃,淄博,西南风 2级,星期一
2019-10-07,多云,20℃,10℃,菏泽,东南风 1级,星期一
2019-10-07,晴,20℃,12℃,东营,西南风 3级,星期一
2019-10-07,多云,20℃,11℃,济南,东南风 3级,星期一
2019-10-07,阴,18℃,10℃,枣庄,东南风 1级,星期一
2019-10-07,多云,20℃,11℃,济宁,西南风 1级,星期一
2019-10-07,晴,21℃,10℃,聊城,西南风 1级,星期一
2019-10-07,多云,18℃,9℃,临沂,西北风 2级,星期一
2019-10-07,晴,20℃,12℃,滨州,西北风 3级,星期一
2019-10-07,多云,20℃,9℃,泰安,西南风 2级,星期一
2019-10-07,多云,20℃,14℃,烟台,西南风 3级,星期一
2019-10-07,多云,21℃,14℃,青岛,西北风 3级,星期一
2019-10-07,晴,24℃,10℃,北京,西南风 2级,星期一
2019-10-07,多云,21℃,10℃,潍坊,南风 微风,星期一
2019-10-07,多云,20℃,11℃,日照,西北风 3级,星期一
2019-10-08,多云,18℃,10℃,威海,西南风 2级,星期二
2019-10-08,晴,22℃,11℃,泰安,东北风 2级,星期二
2019-10-08,晴,23℃,13℃,济宁,东南风 微风,星期二
2019-10-08,晴,21℃,11℃,临沂,东南风 2级,星期二
2019-10-08,晴,19℃,11℃,东营,东南风 2级,星期二
2019-10-08,雾,21℃,13℃,菏泽,东北风 微风,星期二
2019-10-08,晴,20℃,9℃,北京,西南风 2级,星期二
2019-10-08,多云,17℃,9℃,烟台,西南风 1级,星期二
2019-10-08,晴,20℃,10℃,潍坊,东南风 1级,星期二
2019-10-08,晴,21℃,11℃,淄博,东南风 微风,星期二
2019-10-08,晴,22℃,12℃,青岛,西北风 3级,星期二
2019-10-08,晴,23℃,12℃,德州,东南风 1级,星期二
2019-10-08,晴,21℃,12℃,滨州,东南风 1级,星期二
2019-10-08,晴,21℃,12℃,日照,西南风 1级,星期二
2019-10-08,晴,24℃,12℃,枣庄,东北风 1级,星期二
2019-10-08,晴,22℃,12℃,聊城,北风 微风,星期二
2019-10-08,多云,22℃,13℃,济南,东南风 1级,星期二
2019-10-09,阴,22℃,14℃,济南,东南风 1级,星期三
2019-10-09,多云,22℃,16℃,烟台,西南风 2级,星期三
2019-10-09,阴,22℃,17℃,青岛,西南风 4级,星期三
2019-10-09,阴,20℃,15℃,泰安,东南风 1级,星期三
2019-10-09,阴,24℃,15℃,滨州,西南风 4级,星期三
2019-10-09,阴,24℃,15℃,潍坊,西南风 2级,星期三
2019-10-09,多云,22℃,12℃,北京,西南风 2级,星期三
2019-10-09,阴,19℃,12℃,聊城,东南风 1级,星期三
2019-10-09,多云,21℃,16℃,临沂,东北风 2级,星期三
2019-10-09,多云,22℃,17℃,威海,西南风 3级,星期三
2019-10-09,多云,22℃,17℃,日照,西南风 1级,星期三
2019-10-09,多云,20℃,16℃,枣庄,东北风 1级,星期三
2019-10-09,阴,20℃,17℃,济宁,东北风 1级,星期三
2019-10-09,阴,18℃,14℃,菏泽,东北风 2级,星期三
2019-10-09,阴,24℃,14℃,东营,西南风 2级,星期三
2019-10-09,多云,23℃,15℃,德州,西北风 1级,星期三
2019-10-09,多云,25℃,15℃,淄博,西南风 2级,星期三
2019-10-10,阴,18℃,12℃,北京,东南风 2级,星期四
2019-10-10,中雨,17℃,15℃,日照,东北风 2级,星期四
2019-10-10,小雨,18℃,12℃,德州,东北风 2级,星期四
2019-10-10,中雨,18℃,16℃,青岛,西北风 3级,星期四
2019-10-10,多云,18℃,15℃,菏泽,西北风 微风,星期四
2019-10-10,小雨,17℃,15℃,烟台,东北风 1级,星期四
2019-10-10,阴,19℃,16℃,济宁,西北风 1级,星期四
2019-10-10,小雨,17℃,13℃,聊城,北风 微风,星期四
2019-10-10,小雨,16℃,14℃,临沂,东北风 2级,星期四
2019-10-10,小雨,16℃,15℃,东营,东北风 2级,星期四
2019-10-10,小雨,17℃,14℃,淄博,东北风 2级,星期四
2019-10-10,小雨,16℃,13℃,泰安,南风 微风,星期四
2019-10-10,小雨,16℃,15℃,潍坊,东北风 2级,星期四
2019-10-10,小雨,16℃,14℃,济南,东北风 1级,星期四
2019-10-10,小雨,20℃,15℃,枣庄,西北风 2级,星期四
2019-10-10,小雨,17℃,17℃,威海,西南风 1级,星期四
2019-10-10,小雨,17℃,14℃,滨州,东北风 2级,星期四
2019-10-11,阴,21℃,13℃,滨州,东南风 2级,星期五
2019-10-11,阴,20℃,15℃,东营,东北风 2级,星期五
2019-10-11,阴,22℃,12℃,德州,东北风 2级,星期五
2019-10-11,中雨,19℃,16℃,日照,东北风 4级,星期五
2019-10-11,阴,22℃,16℃,枣庄,东北风 3级,星期五
2019-10-11,多云,19℃,17℃,菏泽,西北风 3级,星期五
2019-10-11,阴,20℃,14℃,聊城,西北风 1级,星期五
2019-10-11,多云,22℃,17℃,威海,西北风 2级,星期五
2019-10-11,小雨,20℃,14℃,淄博,东南风 2级,星期五
2019-10-11,小雨,18℃,14℃,潍坊,东北风 3级,星期五
2019-10-11,小雨,19℃,15℃,青岛,东北风 2级,星期五
2019-10-11,阴,21℃,15℃,泰安,东北风 2级,星期五
2019-10-11,阴,19℃,13℃,北京,东北风 2级,星期五
2019-10-11,小雨,20℃,16℃,烟台,西北风 2级,星期五
2019-10-11,小雨,17℃,15℃,临沂,东北风 4级,星期五
2019-10-11,多云,21℃,17℃,济宁,西北风 2级,星期五
2019-10-11,阴,19℃,13℃,济南,东南风 1级,星期五
2019-10-12,晴,23℃,11℃,聊城,南风 微风,星期六
2019-10-12,多云,21℃,12℃,淄博,东北风 微风,星期六
2019-10-12,阴,22℃,12℃,潍坊,西北风 2级,星期六
2019-10-12,多云,21℃,12℃,泰安,东北风 2级,星期六
2019-10-12,阴,16℃,9℃,北京,西南风 1级,星期六
2019-10-12,阴,21℃,15℃,日照,东北风 4级,星期六
2019-10-12,小雨,19℃,13℃,菏泽,西风 1级,星期六
2019-10-12,多云,22℃,11℃,德州,东南风 2级,星期六
2019-10-12,多云,23℃,15℃,青岛,东北风 2级,星期六
2019-10-12,多云,22℃,13℃,滨州,东北风 1级,星期六
2019-10-12,多云,23℃,15℃,威海,西北风 2级,星期六
2019-10-12,阴,21℃,15℃,枣庄,西北风 1级,星期六
2019-10-12,阴,20℃,12℃,济南,东北风 3级,星期六
2019-10-12,多云,20℃,15℃,烟台,西北风 2级,星期六
2019-10-12,阴,20℃,14℃,临沂,东北风 3级,星期六
2019-10-12,多云,20℃,12℃,东营,东北风 2级,星期六
2019-10-12,小雨,19℃,14℃,济宁,西北风 2级,星期六
2019-10-13,多云,20℃,11℃,烟台,西北风 4级,星期日
2019-10-13,晴,22℃,10℃,滨州,东北风 4级,星期日
2019-10-13,多云,24℃,14℃,济宁,东北风 1级,星期日
2019-10-13,多云,23℃,12℃,青岛,西北风 4级,星期日
2019-10-13,晴,22℃,11℃,潍坊,东北风 3级,星期日
2019-10-13,多云,21℃,9℃,德州,东南风 5级,星期日
2019-10-13,晴,23℃,12℃,聊城,东北风 4级,星期日
2019-10-13,小雨,24℃,14℃,枣庄,东北风 1级,星期日
2019-10-13,多云,23℃,12℃,济南,东北风 5级,星期日
2019-10-13,小雨,13℃,5℃,北京,东南风 2级,星期日
2019-10-13,多云,20℃,10℃,东营,东北风 5级,星期日
2019-10-13,晴,24℃,12℃,菏泽,北风 2级,星期日
2019-10-13,多云,22℃,11℃,淄博,东北风 3级,星期日
2019-10-13,阴,22℃,12℃,临沂,东北风 4级,星期日
2019-10-13,多云,24℃,11℃,泰安,东南风 4级,星期日
2019-10-13,阴,22℃,12℃,日照,东北风 5级,星期日
2019-10-13,多云,23℃,11℃,威海,西北风 4级,星期日
2019-10-14,多云,15℃,5℃,济南,东北风 3级,星期一
2019-10-14,阴,19℃,6℃,枣庄,东北风 3级,星期一
2019-10-14,多云,15℃,3℃,淄博,东北风 1级,星期一
2019-10-14,多云,12℃,9℃,威海,西北风 6级,星期一
2019-10-14,多云,15℃,8℃,青岛,东北风 5级,星期一
2019-10-14,阴,18℃,7℃,济宁,西北风 2级,星期一
2019-10-14,多云,14℃,7℃,潍坊,西北风 2级,星期一
2019-10-14,晴,15℃,3℃,北京,西南风 2级,星期一
2019-10-14,多云,14℃,4℃,滨州,东北风 3级,星期一
2019-10-14,多云,15℃,4℃,德州,南风 微风,星期一
2019-10-14,小雨,16℃,4℃,聊城,东北风 2级,星期一
2019-10-14,阴,12℃,7℃,烟台,东北风 4级,星期一
2019-10-14,多云,16℃,6℃,临沂,东北风 4级,星期一
2019-10-14,阴,16℃,4℃,泰安,东北风 3级,星期一
2019-10-14,多云,16℃,8℃,日照,东北风 4级,星期一
2019-10-14,晴,14℃,6℃,东营,西北风 2级,星期一
2019-10-14,阴,16℃,7℃,菏泽,西北风 2级,星期一
2019-10-15,晴,16℃,8℃,聊城,南风 微风,星期二
2019-10-15,晴,17℃,9℃,滨州,西南风 1级,星期二
2019-10-15,晴,16℃,10℃,青岛,东北风 3级,星期二
2019-10-15,晴,17℃,9℃,日照,东北风 4级,星期二
2019-10-15,多云,18℃,8℃,枣庄,东北风 1级,星期二
2019-10-15,晴,14℃,11℃,威海,西北风 3级,星期二
2019-10-15,晴,16℃,6℃,淄博,西南风 微风,星期二
2019-10-15,晴,17℃,8℃,东营,东南风 微风,星期二
2019-10-15,晴,16℃,8℃,潍坊,东南风 1级,星期二
2019-10-15,晴,17℃,8℃,德州,东北风 1级,星期二
2019-10-15,多云,14℃,8℃,烟台,西北风 2级,星期二
2019-10-15,晴,17℃,8℃,济南,东南风 2级,星期二
2019-10-15,晴,16℃,7℃,临沂,东北风 3级,星期二
2019-10-15,晴,17℃,8℃,泰安,东南风 2级,星期二
2019-10-15,晴,17℃,10℃,济宁,西北风 1级,星期二
2019-10-15,多云,16℃,11℃,菏泽,东北风 2级,星期二
2019-10-15,晴,17℃,6℃,北京,西南风 2级,星期二
2019-10-16,阴,18℃,13℃,烟台,西北风 2级,星期三
2019-10-16,阴,15℃,10℃,滨州,西北风 3级,星期三
2019-10-16,阴,16℃,10℃,东营,西北风 微风,星期三
2019-10-16,多云,18℃,14℃,威海,西北风 2级,星期三
2019-10-16,阴,14℃,12℃,济宁,东北风 1级,星期三
2019-10-16,阴,14℃,8℃,菏泽,东北风 1级,星期三
2019-10-16,阴,14℃,10℃,临沂,西北风 1级,星期三
2019-10-16,阴,18℃,9℃,北京,西南风 2级,星期三
2019-10-16,小雨,14℃,10℃,德州,西北风 微风,星期三
2019-10-16,阴,16℃,10℃,枣庄,西北风 2级,星期三
2019-10-16,阴,16℃,12℃,日照,北风 微风,星期三
2019-10-16,阴,14℃,10℃,济南,东北风 1级,星期三
2019-10-16,阴,14℃,10℃,泰安,西北风 1级,星期三
2019-10-16,阴,15℃,9℃,潍坊,北风 微风,星期三
2019-10-16,阴,15℃,13℃,青岛,西北风 3级,星期三
2019-10-16,阴,15℃,10℃,淄博,西北风 1级,星期三
2019-10-16,阴,13℃,9℃,聊城,东南风 1级,星期三
2019-10-17,阴,19℃,13℃,威海,西北风 2级,星期四
2019-10-17,阴,18℃,10℃,济南,东南风 2级,星期四
2019-10-17,阴,18℃,10℃,枣庄,西北风 2级,星期四
2019-10-17,阴,19℃,13℃,青岛,东南风 1级,星期四
2019-10-17,阴,16℃,10℃,德州,东北风 1级,星期四
2019-10-17,阴,18℃,9℃,临沂,东北风 1级,星期四
2019-10-17,阴,17℃,9℃,滨州,东南风 1级,星期四
2019-10-17,阴,17℃,10℃,东营,西南风 微风,星期四
2019-10-17,多云,18℃,9℃,聊城,南风 微风,星期四
2019-10-17,多云,18℃,11℃,济宁,西北风 1级,星期四
2019-10-17,阴,17℃,9℃,菏泽,东南风 1级,星期四
2019-10-17,阴,18℃,9℃,淄博,东北风 1级,星期四
2019-10-17,多云,17℃,10℃,潍坊,南风 微风,星期四
2019-10-17,阴,18℃,8℃,泰安,西南风 1级,星期四
2019-10-17,小雨,14℃,6℃,北京,西南风 1级,星期四
